Temperature,Vibration,RPM,Pressure,Runtime,Status
34.57,1.85,1731.22,8.95,67.67,1
89.6,2.13,962.28,3.09,171.28,2
80.29,0.16,1033.15,8.3,586.11,2
76.96,2.26,850.6,9.25,227.03,2
63.2,1.97,968.63,9.83,488.16,2
33.46,2.82,1386.27,7.89,525.18,2
80.08,0.2,1068.38,6.29,76.6,2
72.35,1.24,1072.67,3.02,719.83,1
80.03,1.25,1364.22,4.59,622.2,2
30.73,1.52,1444.21,9.43,381.34,1
75.91,1.83,1727.01,5.79,319.1,2
83.23,0.24,936.39,3.58,843.11,2
30.64,2.6,1251.27,3.03,401.65,2
41.21,1.91,1479.36,6.41,40.52,1
69.37,2.54,1520.32,8.81,200.51,2
83.33,1.03,813.4,8.9,941.82,2
69.33,0.77,1051.74,6.27,897.83,1
38.98,2.5,1091.3,8.66,920.27,2
55.65,1.16,1602.22,6.71,684.45,0
67.37,0.54,1644.79,4.37,932.28,1
45.03,2.23,1084.66,5.22,310.0,2
74.87,1.71,1682.95,5.15,691.99,1
75.18,0.54,1200.59,6.38,355.69,2
49.33,2.09,1015.87,7.97,935.04,2
63.91,1.87,868.93,9.05,285.45,2
66.9,2.94,1395.5,8.07,445.32,2
33.62,2.41,835.0,7.9,22.92,2
81.74,0.56,1314.27,7.18,457.55,2
50.45,1.46,1111.42,6.07,358.91,1
63.97,0.79,1788.66,6.51,194.16,1
58.62,2.61,821.81,7.76,547.97,2
40.17,2.47,1168.88,5.06,828.13,2
68.31,2.7,1429.88,8.19,836.45,2
33.28,2.35,1413.71,3.49,508.58,2
34.95,2.23,1346.5,9.68,183.14,2
66.36,0.71,1414.06,8.06,722.3,1
78.9,2.58,877.27,5.4,687.12,2
59.92,0.65,1352.71,5.85,390.04,0
78.59,1.28,826.45,3.41,856.24,2
87.64,2.1,1164.37,9.57,662.8,2
80.66,2.32,1179.14,6.35,186.13,2
47.52,2.36,1693.98,8.07,465.17,2
35.19,0.27,1174.33,6.25,609.12,0
30.39,2.97,1163.94,8.94,534.97,2
37.83,2.41,1509.83,6.69,514.55,2
35.25,2.0,1711.25,3.65,263.51,2
84.14,0.92,1453.94,6.74,596.33,2
54.95,0.97,848.53,8.21,746.09,2
70.24,1.97,1043.72,3.16,808.72,1
59.47,0.99,901.93,3.44,348.87,2
78.28,2.76,1696.75,9.44,907.73,2
61.63,0.74,1598.05,4.5,267.21,1
44.0,1.59,1121.83,4.08,453.17,1
82.43,1.75,1678.34,4.37,166.97,2
64.53,1.44,1460.17,8.56,751.31,1
86.54,1.25,1006.39,6.86,110.74,2
47.33,0.7,1196.56,3.78,31.84,0
69.41,1.87,1508.36,7.62,114.29,1
47.46,0.48,1642.97,8.23,201.53,0
50.48,2.9,1394.16,8.61,264.59,2
42.6,2.37,1485.87,7.77,552.63,2
63.81,2.23,1070.0,5.47,871.64,2
48.53,1.68,1502.64,10.0,435.29,1
55.69,2.54,1605.5,8.12,463.23,2
49.44,1.87,1676.22,9.19,108.5,1
55.7,1.45,1777.62,7.75,407.25,1
31.56,1.74,896.08,8.84,752.52,2
57.63,1.34,1697.34,5.02,249.02,1
86.35,2.45,1620.63,4.37,143.3,2
31.56,0.79,1574.19,4.68,729.1,0
45.11,1.25,1783.16,4.71,376.37,1
48.07,0.42,1289.89,5.65,694.89,0
79.06,1.68,832.2,7.33,55.39,2
66.98,2.09,997.77,8.74,911.09,2
78.79,0.98,1386.64,9.4,320.66,2
79.2,0.13,803.65,8.32,761.45,2
77.34,2.8,917.91,4.62,903.72,2
40.63,2.08,1330.46,3.58,285.26,2
61.22,2.57,1507.54,7.35,496.03,2
47.92,0.45,1209.08,3.2,211.06,0
55.95,1.31,844.3,7.12,549.68,2
34.69,2.84,899.38,8.98,0.31,2
82.94,0.16,1557.81,5.53,738.22,2
54.1,0.31,1567.51,3.5,922.12,0
33.06,1.49,1523.03,5.75,217.23,1
75.55,2.37,1722.69,5.63,506.25,2
51.79,0.85,1551.03,5.38,428.15,0
54.22,2.17,1717.8,7.67,471.58,2
76.75,1.96,860.61,3.67,37.92,2
57.41,2.49,1113.08,5.69,909.48,2
80.21,2.03,1066.8,3.82,16.06,2
36.42,0.95,1351.79,3.45,136.23,0
40.86,1.93,1415.79,6.86,250.5,1
52.27,0.38,1026.46,9.28,979.69,0
68.86,2.76,1442.74,3.23,996.76,2
35.94,2.08,1052.84,5.74,645.93,2
56.19,0.83,1134.45,5.39,959.32,0
77.92,1.43,999.82,8.68,157.18,2
42.63,1.16,1680.35,3.92,122.23,0
59.64,0.9,1368.73,6.16,434.96,0
36.72,0.51,1621.08,9.2,234.68,0
36.81,0.25,1408.3,8.01,372.81,0
70.78,2.17,1735.34,3.45,192.29,2
34.11,2.62,1592.59,7.02,83.66,2
46.4,0.96,1360.74,4.81,72.96,0
73.85,0.97,1252.37,3.89,802.55,1
63.93,2.71,1295.47,9.59,891.87,2
64.59,2.81,1123.09,5.56,45.48,2
65.35,2.19,1573.52,4.05,444.16,2
40.61,2.02,957.95,9.33,230.63,2
47.48,2.57,1258.47,3.17,494.59,2
35.07,2.96,1388.11,4.8,563.72,2
34.61,2.42,1725.33,9.12,341.76,2
49.55,0.2,1451.4,6.74,459.35,0
84.46,0.59,809.67,3.51,223.37,2
32.0,1.56,1114.09,4.26,750.08,1
42.27,2.09,1149.26,6.58,933.87,2
32.24,1.55,1654.42,7.12,276.87,1
53.86,2.07,1690.81,3.29,71.54,2
49.5,0.78,1064.93,4.55,195.83,0
37.84,2.81,944.19,4.43,246.27,2
85.98,2.29,1589.7,3.73,836.31,2
54.49,0.86,1375.75,8.76,778.65,0
83.4,2.79,1038.12,5.97,14.63,2
82.76,0.55,1661.47,5.31,368.13,2
32.35,1.05,1688.36,3.18,406.33,0
31.88,1.18,972.64,4.77,877.6,2
56.16,0.89,1389.34,3.99,259.39,0
62.77,0.79,1479.13,6.44,771.99,1
86.89,0.44,1134.67,5.24,151.18,2
78.62,2.3,1284.43,6.76,59.54,2
63.33,2.39,1373.83,4.86,667.55,2
51.69,1.68,1287.57,5.67,718.88,1
83.03,0.12,1733.62,6.58,700.73,2
81.34,1.45,1634.97,4.24,159.17,2
69.45,2.62,1692.43,7.51,525.49,2
49.88,2.94,1119.7,8.21,531.98,2
66.51,1.24,1764.82,7.0,937.79,1
30.46,1.76,1517.19,8.22,904.98,1
30.26,0.1,1272.26,3.21,974.53,0
43.32,1.47,861.14,6.65,379.96,2
32.68,1.07,1191.44,9.93,207.89,0
62.69,2.96,1592.02,9.95,968.3,2
59.37,2.12,910.44,6.09,809.02,2
60.32,2.14,1545.75,4.77,875.7,2
57.59,0.71,1665.42,5.92,750.31,0
62.88,1.21,1609.88,7.09,390.56,1
36.58,2.7,835.47,9.04,359.96,2
68.36,2.77,951.71,6.97,764.43,2
75.46,1.62,1424.74,8.3,841.03,2
75.71,1.13,1796.73,6.04,24.46,2
51.76,0.47,921.44,4.97,53.38,2
71.31,0.31,1003.29,3.65,63.17,1
46.07,1.76,1764.69,9.13,875.93,1
40.56,0.87,876.39,8.45,69.82,2
63.4,0.82,1043.45,9.94,756.78,1
80.22,1.76,1671.01,7.52,946.17,2
46.88,1.83,1490.13,5.75,879.71,1
88.79,1.53,1190.64,6.3,852.74,2
68.73,0.23,1342.17,3.12,778.54,1
49.7,1.47,1598.68,3.33,158.54,1
53.88,0.77,1137.9,9.99,825.41,0
83.03,2.82,1140.94,5.08,234.06,2
79.81,2.07,1036.17,5.64,506.71,2
61.69,2.68,1180.57,9.36,441.37,2
74.78,2.8,1707.58,3.4,205.7,2
58.61,1.35,1440.89,9.61,112.4,1
57.11,0.66,1694.11,9.75,478.7,0
36.24,2.38,1497.14,5.48,887.41,2
88.55,1.72,1365.73,5.08,584.51,2
56.38,0.98,867.19,4.77,197.85,2
62.52,1.84,1408.57,5.72,421.23,1
80.05,1.48,1787.77,6.08,649.58,2
33.02,1.99,1651.43,9.6,997.32,1
46.93,1.77,1250.72,6.95,157.45,1
81.37,2.74,1249.66,4.96,140.83,2
71.03,1.01,1709.54,7.7,645.69,1
63.56,0.23,1731.92,7.4,994.06,1
62.24,2.16,856.21,7.42,764.65,2
76.71,2.33,1026.28,9.83,995.18,2
34.54,2.82,1089.45,7.82,338.11,2
88.07,0.39,1297.75,6.0,326.02,2
68.73,0.48,1516.66,9.86,804.56,1
81.6,1.14,1124.89,6.62,45.73,2
86.72,0.52,1703.01,3.59,822.62,2
39.12,0.21,1519.49,4.96,714.5,0
63.31,0.42,1732.13,6.17,734.45,1
60.06,1.85,1102.77,4.4,542.57,1
56.41,1.23,1472.57,7.83,45.92,1
50.32,1.29,896.89,4.65,51.64,2
89.77,2.24,887.45,3.14,719.29,2
56.35,2.38,1723.48,7.2,187.11,2
76.93,2.87,1380.23,7.77,337.47,2
52.89,2.23,1727.77,7.4,789.85,2
40.3,0.71,1332.03,4.24,635.0,0
47.5,2.4,1608.11,6.25,180.81,2
68.81,2.98,1422.59,3.25,17.29,2
49.22,0.67,1613.05,8.91,258.62,0
49.54,0.79,1708.38,6.52,656.14,0
54.93,1.93,1185.86,5.38,634.48,1
65.46,0.95,949.35,5.58,415.2,2
67.72,2.75,836.18,4.71,193.72,2
60.14,1.35,1529.04,4.7,594.5,1
83.03,2.74,1758.78,8.41,905.99,2
44.07,0.67,806.49,7.95,937.47,2
41.22,1.95,1546.46,9.49,646.86,1
88.22,1.1,1149.93,6.8,383.5,2
30.09,2.22,1551.72,8.23,345.02,2
61.34,1.14,816.04,6.94,123.76,2
34.8,2.29,809.51,9.71,515.26,2
88.98,0.27,1383.53,5.45,843.48,2
51.67,0.86,1657.55,5.62,16.83,0
53.42,2.0,1054.36,6.02,56.72,1
65.29,2.29,1213.31,5.94,88.28,2
42.12,0.55,1281.69,6.7,948.94,0
34.39,1.84,1326.5,6.61,873.16,1
42.33,0.22,1472.27,5.42,17.59,0
45.08,1.0,1416.84,4.21,413.05,0
58.95,1.43,1773.94,3.32,950.97,1
64.92,2.41,1230.39,6.18,879.33,2
83.76,0.79,999.24,6.47,900.28,2
49.34,1.99,1508.15,8.45,563.92,1
54.15,2.9,1411.33,8.1,344.98,2
70.2,0.85,1045.1,8.0,521.39,1
71.0,0.88,1398.72,6.11,596.96,1
47.45,2.17,1605.93,4.82,300.62,2
69.67,2.12,1504.1,7.78,392.81,2
53.69,0.84,956.83,7.85,93.19,2
86.27,2.5,1657.51,9.35,408.6,2
80.8,0.56,821.64,8.49,74.8,2
89.31,2.06,1553.45,4.72,673.87,2
32.59,2.53,969.62,7.88,224.48,2
34.11,1.5,969.29,8.11,237.57,2
50.55,1.75,1084.97,5.65,815.62,1
40.75,0.34,1128.36,5.97,542.66,0
52.35,2.39,839.32,6.02,382.26,2
68.85,2.9,1310.38,9.91,302.25,2
31.85,0.58,1195.12,5.21,97.05,0
55.96,1.08,922.62,5.07,886.44,2
48.12,2.17,1412.05,5.99,239.03,2
52.14,1.82,1150.75,4.5,116.46,1
82.79,1.38,1425.21,6.43,872.57,2
62.82,1.49,1724.6,8.04,111.55,1
40.66,2.38,1635.85,6.82,554.46,2
67.92,1.37,1480.2,3.76,961.28,1
75.01,1.93,1116.32,4.13,409.34,2
69.69,1.94,1182.64,7.29,813.75,1
31.58,1.41,1558.56,6.82,651.48,1
61.0,2.98,854.62,6.44,91.42,2
39.59,1.21,955.54,9.75,946.79,2
50.17,1.96,1333.75,8.71,627.45,1
30.02,2.31,1546.85,6.57,902.92,2
84.51,1.62,1407.99,9.98,298.82,2
49.48,0.63,1695.87,8.21,105.64,0
88.91,2.22,1650.52,3.34,504.96,2
71.92,1.67,1466.65,8.73,374.34,1
80.92,0.57,1070.89,3.3,364.43,2
52.79,2.44,1453.13,6.06,652.11,2
33.17,0.62,1426.95,7.49,774.13,0
54.18,2.2,1483.98,9.74,215.13,2
63.1,1.85,1798.65,4.41,523.22,1
50.77,1.63,1032.13,3.33,572.57,1
50.15,0.63,1123.94,3.34,950.44,0
64.87,2.46,1223.12,9.32,483.32,2
64.44,1.53,1533.28,6.97,271.6,1
38.73,1.86,1289.18,3.67,395.62,1
60.89,2.5,876.1,5.44,822.66,2
68.91,0.94,1645.34,6.45,498.35,1
88.6,2.85,1158.53,3.98,325.67,2
31.83,0.16,1195.52,9.59,871.36,0
60.69,1.74,805.93,4.51,24.77,2
75.27,0.52,1669.05,7.5,229.42,2
39.46,1.92,1700.84,8.03,348.55,1
65.24,1.0,1799.15,8.24,614.38,1
55.4,1.89,1141.62,3.2,395.09,1
85.83,1.92,883.96,9.19,268.87,2
44.63,0.96,1377.2,6.81,491.41,0
73.05,1.02,1582.06,4.23,782.62,1
69.83,2.08,1281.55,7.67,79.8,2
81.09,0.26,948.74,7.04,739.41,2
34.58,2.77,1773.61,7.24,481.24,2
74.48,1.05,1293.26,9.41,955.66,1
85.62,0.86,1032.47,5.08,441.31,2
48.85,1.19,1420.64,8.34,735.56,0
78.87,0.19,847.73,8.53,533.08,2
64.69,0.25,1055.31,7.47,859.18,1
85.02,1.55,1345.47,8.83,537.62,2
61.01,2.72,1589.93,9.36,218.25,2
61.46,2.54,911.15,8.56,182.97,2
78.49,1.87,993.24,6.31,681.91,2
68.03,1.34,1699.37,6.63,505.87,1
33.74,2.77,977.12,6.7,803.57,2
42.93,1.63,1040.68,8.32,564.34,1
81.36,2.69,1448.73,8.08,549.22,2
53.07,1.98,1708.29,5.92,314.41,1
53.31,1.36,873.56,6.49,494.31,2
65.31,1.15,1413.11,9.15,955.47,1
65.02,0.22,1769.24,7.94,335.96,1
38.83,0.52,967.74,3.32,902.15,2
62.45,2.13,1628.11,8.54,882.61,2
88.04,1.37,1750.34,8.06,70.67,2
70.91,2.09,1705.86,5.61,584.91,2
30.73,1.06,862.24,6.65,817.45,2
42.39,1.63,1004.01,3.84,511.0,1
34.75,1.8,831.34,3.75,550.0,2
65.48,0.18,1373.38,8.87,722.32,1
37.87,1.82,1472.25,3.26,855.35,1
84.38,2.57,1624.63,8.21,633.43,2
70.72,2.44,1462.5,5.29,375.96,2
83.82,0.15,1498.82,9.68,706.23,2
89.63,2.09,834.36,8.79,284.63,2
56.76,1.01,1068.55,6.02,378.75,0
68.0,2.46,1097.09,4.5,666.9,2
70.22,2.71,815.95,8.97,521.0,2
67.28,0.36,1232.61,4.59,254.23,1
60.25,2.46,1543.78,7.14,539.42,2
55.64,2.92,1360.19,4.78,230.09,2
66.68,1.62,807.7,8.81,704.12,2
69.71,0.3,1162.06,9.55,862.59,1
47.13,0.56,1249.09,5.49,682.23,0
87.99,1.15,862.22,9.28,37.95,2
87.17,2.03,1741.69,4.4,40.7,2
59.29,1.41,1131.49,9.7,822.58,1
69.69,0.57,1534.32,8.09,425.07,1
85.49,0.58,1067.34,3.44,795.45,2
67.31,1.01,963.81,3.28,166.75,2
57.2,0.82,1058.98,9.13,515.14,0
73.76,0.2,1165.16,6.35,186.42,1
37.21,2.62,1739.43,3.55,349.02,2
87.5,0.34,1443.64,9.81,978.22,2
58.27,0.57,1002.08,9.23,911.68,0
66.47,2.32,1539.93,7.63,827.28,2
71.12,1.65,1036.96,8.21,473.44,1
47.69,2.43,1496.71,9.56,165.44,2
68.95,0.81,1703.58,3.7,656.16,1
77.47,1.13,1754.14,8.96,294.62,2
30.45,0.96,1081.31,9.23,967.12,0
34.23,1.47,1348.33,3.65,377.5,1
49.02,1.65,1461.19,7.92,136.76,1
78.78,2.07,1689.07,6.15,893.89,2
81.95,1.37,1181.14,9.53,715.16,2
85.69,2.41,1409.3,3.81,291.48,2
88.13,1.03,893.25,7.95,734.0,2
47.13,0.96,1268.89,3.15,789.32,0
49.03,2.58,1602.63,7.63,324.87,2
60.98,1.39,1138.88,8.94,483.51,1
79.96,0.41,941.02,9.84,587.77,2
60.59,1.62,1015.27,8.03,84.78,1
64.4,1.76,1714.19,6.68,137.06,1
64.37,0.36,1003.79,3.22,513.29,1
35.07,1.46,1732.95,8.04,77.41,1
43.45,2.05,1694.7,3.23,812.45,2
63.71,1.68,1757.81,8.23,850.12,1
51.24,1.71,1415.41,5.25,570.25,1
44.2,0.52,1173.97,8.18,916.19,0
57.46,1.96,903.04,9.33,568.6,2
76.82,2.4,1056.48,6.7,960.48,2
35.38,2.08,1762.26,5.1,861.45,2
86.02,2.27,1031.33,5.34,35.81,2
79.89,2.56,1432.71,5.47,76.81,2
75.18,2.21,1712.6,8.11,828.69,2
74.76,1.93,1226.97,9.31,650.97,1
53.9,0.34,1090.7,6.81,275.64,0
43.27,1.63,969.82,8.6,484.37,2
64.43,0.53,1124.58,5.87,808.21,1
76.21,0.75,1416.18,4.7,988.25,2
87.13,1.73,1498.9,8.61,721.0,2
71.99,2.88,1396.46,7.45,849.27,2
70.19,2.23,1034.17,5.6,147.3,2
60.35,1.42,1797.16,7.28,786.44,1
50.04,2.51,1415.08,7.88,294.43,2
62.92,1.94,1389.09,9.41,898.27,1
88.26,2.04,1771.91,8.83,270.83,2
55.65,0.79,804.2,4.32,4.06,2
73.19,1.33,1112.57,8.33,832.49,1
88.52,1.96,1261.53,5.14,222.32,2
42.78,1.29,1791.79,3.01,197.21,1
41.3,2.18,1152.48,6.2,148.62,2
54.3,0.4,1333.04,3.69,790.51,0
64.0,2.2,1218.52,5.67,98.21,2
61.43,1.59,1268.1,8.18,832.5,1
75.05,0.52,1422.06,3.56,694.62,2
52.91,0.48,1662.05,7.3,354.72,0
31.84,1.66,1723.23,7.17,971.65,1
38.19,1.75,1598.13,6.68,91.07,1
64.97,1.87,1528.71,8.33,770.77,1
69.81,0.73,1204.24,8.43,953.43,1
34.74,1.65,1112.52,4.58,505.81,1
66.37,0.13,1580.21,8.74,965.51,1
40.84,1.82,1226.63,5.34,565.63,1
76.94,0.17,1769.4,8.67,751.15,2
75.62,1.23,1551.62,5.71,898.71,2
40.63,0.95,1351.34,5.23,424.24,0
59.55,2.58,1323.19,5.54,247.74,2
54.52,1.6,1546.11,3.85,221.61,1
52.78,1.15,1191.75,8.55,324.15,0
60.11,1.91,1032.18,8.03,547.11,1
56.81,2.45,1043.5,9.18,561.05,2
66.55,2.64,1617.58,7.21,753.19,2
56.0,1.69,862.07,3.63,829.43,2
33.58,0.59,1595.83,3.01,282.4,0
65.04,1.83,1577.15,6.54,509.4,1
73.52,1.55,1408.49,9.28,401.45,1
53.11,0.11,1413.43,3.21,504.15,0
78.25,1.69,1069.64,8.5,269.72,2
73.98,1.87,970.0,9.34,200.64,2
89.38,0.12,1063.48,4.4,13.99,2
73.94,2.11,1592.35,4.8,444.34,2
69.55,1.38,1497.33,7.44,114.65,1
76.86,2.19,1455.83,4.09,268.0,2
53.59,0.91,1027.81,8.64,638.23,0
63.93,0.76,1718.08,4.34,794.95,1
88.0,2.21,1792.86,7.56,217.46,2
42.23,1.04,807.13,7.77,268.67,2
78.91,1.14,1279.96,9.76,242.17,2
73.28,2.29,1021.0,6.51,350.2,2
76.31,1.91,1275.98,8.46,235.16,2
75.22,2.61,1678.62,8.49,408.01,2
88.91,1.2,1438.63,4.13,980.45,2
72.24,2.28,865.78,8.34,774.72,2
70.31,0.95,1289.69,3.77,471.59,1
44.63,1.11,962.6,4.61,76.57,2
85.19,1.64,1196.74,6.75,628.29,2
85.31,0.62,1095.55,9.83,371.19,2
31.35,0.53,826.34,9.93,278.87,2
85.41,2.99,1399.84,3.23,81.59,2
58.9,1.28,1406.18,6.07,934.08,1
62.08,2.11,1696.49,4.03,229.73,2
36.44,0.5,1312.58,5.25,423.17,0
88.95,0.55,1340.81,3.69,318.5,2
61.65,2.85,1191.23,3.45,388.16,2
38.74,0.77,1418.09,3.47,464.72,0
66.57,1.32,819.13,9.9,367.12,2
76.71,1.04,1275.02,5.72,342.54,2
31.31,1.14,1689.49,7.83,145.42,0
65.47,2.69,1500.03,4.04,867.83,2
48.09,1.42,1326.14,8.95,931.61,1
85.78,0.12,1721.89,3.38,265.77,2
60.9,1.49,1404.71,6.36,934.38,1
44.43,0.89,1720.74,3.54,609.56,0
70.9,1.57,1494.23,4.21,852.63,1
38.4,1.26,875.26,6.82,669.75,2
86.47,2.24,1341.1,9.53,478.44,2
63.67,1.83,1209.98,8.87,185.18,1
63.29,2.19,1703.98,9.19,508.74,2
68.59,1.24,1268.18,9.34,930.7,1
83.72,0.5,1650.08,9.64,361.25,2
61.12,2.36,1362.08,9.95,455.71,2
72.84,2.4,1294.1,9.0,546.15,2
54.7,0.41,1193.41,8.14,921.29,0
45.1,1.13,953.96,7.84,960.19,2
68.46,1.89,1353.49,3.62,729.5,1
66.12,2.02,1698.81,8.49,780.92,2
85.63,2.97,1381.28,3.76,459.13,2
77.26,0.18,856.89,3.47,731.04,2
60.07,1.17,905.62,8.13,321.02,2
45.92,1.99,1359.01,5.54,641.49,1
46.27,2.41,1029.32,4.11,782.44,2
72.47,0.63,916.25,8.87,776.6,2
49.64,2.01,924.16,6.55,18.73,2
53.5,0.32,1275.15,5.95,444.39,0
32.72,1.15,1556.48,5.58,715.17,0
52.17,1.33,1363.89,9.65,108.86,1
31.97,1.86,1749.1,9.93,484.16,1
58.08,1.97,1355.63,7.44,874.0,1
74.78,1.54,1261.86,7.48,455.71,1
57.47,0.15,974.06,6.42,822.65,2
46.72,1.62,1144.96,3.73,958.3,1
81.28,0.33,1519.79,5.43,994.85,2
48.14,0.79,1367.89,8.85,192.52,0
72.56,0.28,1718.93,3.57,914.23,1
59.45,1.4,1773.31,9.93,650.18,1
37.63,1.57,1329.16,6.6,569.49,1
31.12,2.16,1512.39,3.81,570.24,2
64.1,2.08,885.4,7.39,280.75,2
60.42,2.34,1505.65,3.83,591.18,2
88.15,0.55,1652.91,7.92,774.0,2
46.92,0.93,1706.02,5.52,63.02,0
66.04,0.46,1596.6,7.49,874.73,1
77.09,0.43,1181.07,8.42,417.34,2
88.34,2.23,815.5,9.16,100.8,2
38.43,2.23,1664.97,6.75,289.05,2
51.08,1.09,1126.68,4.7,608.87,0
84.02,0.99,986.69,8.87,741.78,2
85.85,0.58,944.25,6.79,614.43,2
58.81,1.84,980.38,6.36,658.09,2
55.96,2.07,1251.19,5.34,303.61,2
54.65,0.17,1468.53,8.92,354.63,0
32.76,2.96,1063.7,3.89,369.75,2
74.31,0.95,1374.7,5.91,117.76,1
49.82,2.2,1412.0,3.84,163.32,2
68.44,2.46,1149.47,7.17,170.64,2
48.68,0.16,1568.28,5.81,816.13,0
72.5,2.5,1085.66,4.3,971.91,2
73.04,2.52,813.13,5.48,742.82,2
34.68,1.75,1229.07,3.12,235.98,1
47.09,0.42,1431.54,4.7,277.62,0
83.89,1.45,1192.13,8.07,909.61,2
31.5,1.4,1410.78,5.23,772.41,1
88.29,2.84,1065.98,4.58,957.49,2
57.52,0.7,1507.0,4.99,267.25,0
82.75,0.57,864.39,4.88,606.95,2
37.39,1.47,1427.34,8.94,229.87,1
79.04,0.78,1476.77,6.01,114.68,2
72.86,0.73,976.62,5.51,653.29,2
44.04,0.63,809.95,6.3,428.65,2
44.03,0.26,1229.26,8.52,715.28,0
81.65,0.13,1766.42,5.39,990.4,2
45.16,1.47,1153.93,5.49,842.28,1
74.79,2.98,1413.51,6.24,90.07,2
89.79,1.7,1500.48,5.85,547.72,2
86.55,0.58,1092.37,4.06,792.22,2
33.72,0.34,1098.49,6.6,406.27,0
32.69,2.88,1752.87,4.96,731.53,2
64.71,0.79,1062.17,6.44,419.24,1
47.47,2.44,1281.46,7.58,189.27,2
62.01,1.02,1326.41,8.47,768.91,1
51.25,2.11,1741.29,7.38,148.41,2
70.78,0.4,1672.11,6.62,385.14,1
33.42,1.2,1703.21,3.15,474.65,1
85.87,1.25,1228.18,7.05,462.94,2
40.12,0.15,1409.81,9.45,106.36,0
42.66,1.17,1608.74,4.88,882.05,0
33.3,2.83,1360.75,7.61,367.69,2
76.92,0.58,848.91,5.77,853.7,2
75.3,1.6,1372.14,3.91,840.68,2
77.22,2.0,1266.19,9.75,879.03,2
68.67,1.18,1418.02,7.03,394.24,1
48.4,1.28,1373.91,6.0,263.57,1
75.66,1.64,867.68,5.58,884.91,2
75.31,1.04,1738.18,3.54,961.23,2
44.74,0.13,1233.81,5.51,539.09,0
77.81,2.54,1201.23,6.01,148.18,2
32.85,1.96,864.44,8.14,539.09,2
41.91,1.66,983.0,6.07,799.56,2
57.72,0.53,1523.83,4.31,738.55,0
58.76,1.42,1651.44,7.96,32.91,1
47.77,2.63,818.33,6.82,727.83,2
67.31,2.31,1525.69,7.84,821.54,2
68.74,1.27,1271.91,8.02,876.31,1
46.33,1.09,1730.74,7.05,178.96,0
69.82,2.97,1623.45,8.22,208.05,2
82.57,1.62,1689.29,5.31,62.05,2
58.56,0.88,1515.23,9.7,690.97,0
83.22,1.41,1571.64,8.9,710.88,2
60.47,1.92,1500.51,4.77,809.58,1
87.02,1.45,1501.07,8.16,662.25,2
62.83,2.66,1248.93,3.43,844.56,2
70.44,2.56,938.55,3.22,934.37,2
38.86,2.45,1623.21,7.96,131.26,2
70.04,2.68,1225.53,5.89,442.86,2
34.94,2.69,1669.18,9.99,585.18,2
75.07,0.69,1467.53,7.55,901.21,2
79.85,2.82,1668.83,9.08,63.72,2
80.76,1.86,1180.44,3.4,677.67,2
49.69,1.46,1481.73,9.38,825.44,1
57.04,1.22,1039.78,5.61,111.05,1
88.27,1.76,927.81,5.47,547.04,2
61.97,0.2,1750.84,4.93,16.18,1
34.59,1.78,937.79,3.29,379.63,2
67.37,0.42,1113.33,5.92,159.46,1
60.36,0.35,846.52,6.64,247.9,2
35.72,1.33,1715.14,8.07,815.62,1
82.31,2.92,1563.25,7.26,365.43,2
40.9,2.09,1794.95,6.27,723.68,2
59.71,1.35,1210.31,6.53,366.9,1
74.93,2.64,1682.89,4.59,895.91,2
50.49,1.0,1526.76,5.13,52.97,0
52.42,2.19,1126.96,7.41,660.12,2
74.02,2.7,1232.56,4.17,318.93,2
55.93,2.17,813.12,5.21,779.84,2
70.25,2.22,1611.81,8.48,682.18,2
56.38,2.95,1369.07,4.42,292.81,2
71.61,2.78,978.72,3.58,881.53,2
84.92,0.9,1177.29,7.62,329.93,2
82.63,0.41,837.98,4.46,286.09,2
36.78,0.29,1555.61,4.15,913.92,0
52.08,2.04,1025.4,4.68,574.71,2
63.64,2.33,1557.81,7.69,449.13,2
83.44,1.91,1790.2,8.74,44.31,2
49.24,1.76,1521.47,6.85,786.13,1
46.96,0.63,853.92,7.01,688.6,2
49.57,1.88,852.16,3.7,701.75,2
52.08,2.05,1631.72,8.97,172.17,2
59.18,2.23,1573.98,8.49,228.17,2
41.55,1.81,1541.09,5.23,104.71,1
73.0,0.97,966.36,4.03,314.91,2
65.56,1.14,820.66,3.68,290.5,2
69.58,0.39,1360.66,3.84,211.62,1
40.33,0.29,1471.33,6.24,831.05,0
35.93,0.52,1106.46,8.36,305.76,0
54.51,0.97,880.22,9.58,548.54,2
77.27,2.01,1314.25,3.63,642.73,2
39.32,1.3,1429.11,8.48,685.05,1
70.29,0.53,1146.13,3.3,719.48,1
87.16,0.87,887.7,6.33,856.7,2
63.12,0.24,1774.27,8.8,131.59,1
85.31,1.41,1171.9,6.23,834.57,2
69.57,0.27,1757.6,4.03,745.57,1
68.17,0.64,970.73,9.09,419.69,2
69.27,1.56,1527.35,6.35,287.38,1
51.8,2.59,1268.03,4.49,934.61,2
77.8,0.26,1798.94,7.86,160.27,2
44.23,2.11,1579.76,4.67,256.97,2
48.43,1.83,971.82,3.73,678.86,2
76.75,1.55,1163.83,6.02,388.41,2
87.6,2.33,1008.09,5.69,544.01,2
66.78,1.46,1610.13,8.37,505.16,1
81.27,2.28,1578.58,9.69,266.47,2
46.06,2.68,1572.23,9.49,63.13,2
67.67,0.52,1303.9,4.09,128.08,1
30.73,1.93,1159.02,3.74,322.84,1
